customer_id,name,email,signup_date,country,segment_id,segment_name,rfm_recency,rfm_frequency,rfm_monetary,total_touchpoints,avg_sentiment,churn_probability,lifetime_value
CUST-01380,Lauren Anthony,ymitchell@example.com,2023-12-29,UK,1,Loyal Customers,48,6,209.58,22,0.217,0.17,1114.29
CUST-01381,Amanda Landry,russellramirez@example.net,2024-07-27,US,1,Loyal Customers,23,6,358.08,50,0.657,0.056,1771.43
CUST-01382,Dustin Wilson,tommy32@example.com,2024-05-03,ID,4,New Customers,17,2,200.87,29,0.524,0.149,596.17
CUST-01383,Nicole Middleton DDS,codyarnold@example.net,2023-12-14,BR,3,Hibernating,183,2,32.93,20,-0.237,0.786,83.08
CUST-01384,Steven Moyer,adamwall@example.org,2024-10-21,ID,2,At Risk,133,6,1088.39,24,-0.108,0.486,7995.23
CUST-01385,Tom Duncan,dmeyer@example.com,2023-09-13,US,2,At Risk,148,3,1044.53,4,-0.229,0.434,2919.41
CUST-01386,Tamara Wilson,fsnyder@example.org,2024-06-01,US,1,Loyal Customers,23,6,1283.86,24,0.449,0.06,7658.3
CUST-01387,Audrey Gomez,garnerjeffrey@example.org,2024-08-16,US,3,Hibernating,228,1,173.96,43,-0.344,0.596,249.21
CUST-01388,George Chavez,mannleroy@example.org,2025-01-28,BR,2,At Risk,70,5,1063.31,11,-0.223,0.427,6247.65
CUST-01389,Michael Boyd,mckenzieguerrero@example.net,2023-05-21,AU,0,Champions,24,12,4979.12,14,0.636,0.031,77680.93
CUST-01390,Lori Sanchez,owiggins@example.net,2024-01-24,UK,3,Hibernating,285,3,189.38,11,-0.315,0.758,580.33
CUST-01391,Christian Cervantes,mcampbell@example.net,2023-08-11,US,3,Hibernating,217,1,289.92,19,-0.081,0.668,257.23
CUST-01392,Shannon Curry,hamiltontravis@example.net,2024-02-13,AU,1,Loyal Customers,45,10,318.73,25,0.199,0.037,4578.47
CUST-01393,Amanda Watts,pwelch@example.net,2024-09-18,US,3,Hibernating,157,1,96.62,16,-0.422,0.692,102.9
CUST-01394,Mr. Christopher Evans,nancycontreras@example.com,2025-11-29,JP,1,Loyal Customers,17,6,1147.66,39,0.308,0.016,9467.78
CUST-01395,Howard Castillo,robinsonsydney@example.com,2025-01-06,JP,2,At Risk,127,5,1095.61,37,-0.214,0.465,5421.83
CUST-01396,Erika Bates,thompsonstephanie@example.net,2023-09-19,DE,0,Champions,2,10,1930.98,13,0.849,0.005,20113.49
CUST-01397,James Anderson,flarsen@example.net,2024-12-26,JP,3,Hibernating,321,3,174.47,27,-0.403,0.646,593.44
CUST-01398,Alyssa Adams,pamelapatton@example.org,2025-08-16,AU,1,Loyal Customers,10,12,1483.8,11,0.492,0.052,18965.82
CUST-01399,Deborah Stewart,blamb@example.com,2024-05-04,UK,3,Hibernating,133,3,198.97,17,-0.157,0.577,760.91
CUST-01400,Debra Chandler,daisy04@example.com,2024-12-22,UK,2,At Risk,118,4,742.6,31,-0.19,0.474,3420.6
CUST-01401,Shawn Herrera,gouldchristina@example.com,2023-10-13,JP,1,Loyal Customers,37,12,1895.02,16,0.546,0.335,23050.22
CUST-01402,Alicia Bowen,tdavis@example.com,2024-09-24,JP,4,New Customers,10,2,392.17,42,0.387,0.12,671.11
CUST-01403,Kristen Pena,michaelgonzalez@example.org,2025-07-06,US,3,Hibernating,361,1,66.23,49,-0.324,0.578,66.24
CUST-01404,Mitchell Roberts,reneerivera@example.org,2025-08-01,BR,4,New Customers,1,2,348.21,10,0.28,0.133,790.97
CUST-01405,Teresa Johnson,fischeralisha@example.net,2024-12-04,UK,2,At Risk,146,7,1092.14,41,0.129,0.406,7133.75
CUST-01406,Amanda Campbell,hallkelsey@example.org,2023-05-18,ID,3,Hibernating,121,3,138.99,24,-0.329,0.669,404.86
CUST-01407,Caleb Bowers,vanderson@example.com,2023-08-05,US,3,Hibernating,363,3,211.54,30,0.135,0.694,936.23
CUST-01408,Jonathan Warner,vsmith@example.net,2025-10-21,US,3,Hibernating,345,3,273.06,25,0.158,0.785,1136.68
CUST-01409,Anna Chapman,mlee@example.com,2024-08-10,US,2,At Risk,66,6,818.94,9,0.021,0.479,5093.34
CUST-01410,Patrick Turner,qharris@example.net,2025-09-07,JP,3,Hibernating,332,3,258.22,20,-0.202,0.566,781.96
CUST-01411,Eddie Davis,ehoffman@example.com,2025-07-02,SG,1,Loyal Customers,23,4,1528.45,15,0.43,0.188,8841.41
CUST-01412,Janet Kaiser,wbean@example.net,2023-09-11,JP,4,New Customers,17,1,469.64,33,0.288,0.088,394.61
CUST-01413,Kenneth Johnson,sergiowoods@example.org,2025-12-19,US,0,Champions,15,13,1842.58,24,0.687,0.186,34089.18
CUST-01414,Charles Soto,davisgary@example.com,2025-10-03,ID,1,Loyal Customers,32,4,382.41,7,0.812,0.115,1790.24
CUST-01415,Charles Jensen,kmills@example.org,2023-06-26,US,4,New Customers,14,1,459.16,44,0.538,0.171,447.72
CUST-01416,Darlene Collins,mary05@example.net,2025-08-21,JP,2,At Risk,107,5,642.07,36,-0.526,0.376,4392.02
CUST-01417,Shelby Adams,karinorton@example.net,2025-05-11,UK,1,Loyal Customers,38,11,491.3,29,0.891,0.098,4345.42
CUST-01418,Matthew Morris,vrobertson@example.net,2023-07-31,US,4,New Customers,7,1,119.1,27,0.239,0.176,130.38
CUST-01419,Jessica Jones,katherinemartin@example.net,2023-10-01,BR,1,Loyal Customers,12,6,1399.17,44,0.976,0.25,12492.21
CUST-01420,Jeffrey Stanton,mccluretyler@example.net,2025-06-18,AU,1,Loyal Customers,41,12,1092.02,10,1.0,0.107,13463.58
CUST-01421,Dr. Joshua Ross,david44@example.net,2024-08-08,BR,3,Hibernating,345,2,160.52,26,-0.226,0.599,286.37
CUST-01422,Jacqueline Santos,kellycohen@example.net,2024-10-23,ID,4,New Customers,1,1,103.1,45,0.669,0.107,99.55
CUST-01423,Danielle Ford,sara22@example.net,2025-04-01,DE,3,Hibernating,207,2,293.4,29,-0.246,0.632,666.68
CUST-01424,Jason Hernandez,holderadam@example.net,2024-01-12,US,1,Loyal Customers,15,10,645.95,34,0.353,0.053,6012.52
CUST-01425,Brandon Ellis,browntaylor@example.org,2023-07-08,US,1,Loyal Customers,17,8,1989.66,29,0.348,0.077,14944.55
CUST-01426,Justin Perez,reillyjoshua@example.com,2025-09-19,ID,3,Hibernating,327,1,216.32,13,-0.437,0.787,201.63
CUST-01427,Holly Wang,ann31@example.net,2023-11-18,UK,4,New Customers,5,1,86.62,19,0.024,0.218,129.35
CUST-01428,Daniel White,martinezalexa@example.net,2024-11-10,US,4,New Customers,14,1,319.74,5,0.604,0.159,340.92
CUST-01429,Raymond Vargas,tammy97@example.org,2023-12-13,US,2,At Risk,149,8,1473.17,29,-0.279,0.432,13381.53
CUST-01430,David Robinson,douglasalvarez@example.org,2024-08-10,US,2,At Risk,142,3,560.79,19,0.195,0.466,2456.43
CUST-01431,Wayne Taylor,ecoleman@example.com,2024-07-09,US,3,Hibernating,183,2,270.63,2,-0.433,0.759,452.76
CUST-01432,Autumn Castro,tschroeder@example.com,2024-09-28,JP,3,Hibernating,174,2,152.18,8,-0.576,0.775,335.29
CUST-01433,Joseph Schmidt,stephaniedougherty@example.com,2023-11-03,US,1,Loyal Customers,41,9,801.71,44,0.602,0.095,5841.31
CUST-01434,Kristina Henry,gina86@example.net,2024-09-17,DE,3,Hibernating,340,1,112.74,25,-0.51,0.649,148.82
CUST-01435,Sean Wyatt,jessica39@example.net,2024-01-17,US,3,Hibernating,274,2,86.71,39,-0.166,0.818,185.36
CUST-01436,Christopher Adkins,gonzalezmichael@example.org,2023-04-04,BR,4,New Customers,5,1,49.29,43,0.141,0.237,67.64
CUST-01437,Erin Bartlett,wesley09@example.com,2023-05-18,ID,1,Loyal Customers,38,5,334.78,23,-0.022,0.073,1692.37
CUST-01438,Maria Sanders,joshua09@example.org,2025-03-27,US,2,At Risk,85,7,1123.04,14,-0.108,0.377,8590.4
CUST-01439,Lynn Henry DDS,johnsonanthony@example.net,2023-11-19,JP,3,Hibernating,348,3,293.04,30,-0.534,0.667,1090.9
CUST-01440,Cassandra Rosales,barnesmegan@example.org,2025-02-12,ID,1,Loyal Customers,37,5,1069.08,34,0.573,0.105,7235.64
CUST-01441,Amy Davis,tonya39@example.net,2023-04-21,BR,1,Loyal Customers,27,6,721.38,5,-0.06,0.0,5869.46
CUST-01442,Michael Yoder,rebeccamatthews@example.com,2025-06-06,ID,3,Hibernating,309,2,158.61,34,-0.452,0.757,469.51
CUST-01443,Matthew Butler,brownmandy@example.net,2023-11-11,DE,1,Loyal Customers,58,12,891.47,27,-0.187,0.08,13105.17
CUST-01444,Angela Ramos,charlotte86@example.org,2025-12-07,SG,1,Loyal Customers,10,6,1229.42,2,0.368,0.231,10440.79
CUST-01445,Sara Smith,ann15@example.com,2025-08-25,ID,3,Hibernating,236,3,218.17,21,-0.396,0.751,914.18
CUST-01446,Angelica Conrad,wilsonchristopher@example.net,2023-08-08,US,1,Loyal Customers,27,12,414.39,36,0.535,0.0,4807.35
CUST-01447,Kevin Sheppard,kristinarobinson@example.com,2025-03-11,US,0,Champions,5,12,4672.62,5,0.892,0.067,70071.87
CUST-01448,Nathaniel Wright,julierojas@example.com,2023-06-17,AU,1,Loyal Customers,23,12,409.13,42,0.627,0.434,6007.39
CUST-01449,Dustin Ramirez,robert34@example.org,2023-12-27,US,2,At Risk,70,8,1343.38,10,-0.621,0.588,11669.57
CUST-01450,Deanna Gonzales,burnsbeth@example.com,2025-12-18,US,3,Hibernating,203,1,195.27,24,-0.372,0.743,186.19
CUST-01451,Sandra Mcdaniel,benjamindavenport@example.com,2023-11-23,ID,4,New Customers,6,2,486.65,39,0.289,0.166,851.16
CUST-01452,Christine Park,debbie43@example.com,2025-05-17,SG,3,Hibernating,217,3,92.06,40,-0.442,0.746,327.44
CUST-01453,Natalie Adams,jonathanmcdonald@example.org,2023-09-22,SG,3,Hibernating,176,2,95.26,50,-0.679,0.78,205.16
CUST-01454,Lynn Alvarez,xwillis@example.net,2024-11-03,ID,2,At Risk,115,5,350.25,33,-0.204,0.36,1623.51
CUST-01455,Stephanie Morris,sotomisty@example.org,2023-11-28,BR,1,Loyal Customers,21,7,1225.38,13,0.387,0.221,10750.34
CUST-01456,George Wong,lopezmichael@example.org,2025-03-21,AU,0,Champions,6,10,4178.75,14,0.566,0.079,35461.62
CUST-01457,Nicole Gonzales,swatkins@example.com,2024-12-06,BR,0,Champions,8,15,4591.09,8,0.517,0.111,90009.34
CUST-01458,David Cummings,timothy64@example.org,2024-03-24,UK,1,Loyal Customers,58,4,1285.93,3,0.671,0.268,4511.17
CUST-01459,Stephanie Hunter,rsimmons@example.net,2024-12-08,US,0,Champions,27,18,4706.05,7,0.656,0.103,83638.14
CUST-01460,Carly Jackson,olivia83@example.net,2023-10-29,US,4,New Customers,20,1,402.43,8,0.325,0.304,474.73
CUST-01461,Gary Choi,parkerkatie@example.com,2025-03-08,US,3,Hibernating,338,3,43.79,50,-0.48,0.78,156.86
CUST-01462,Joe Hopkins,nicoleturner@example.org,2024-01-07,US,2,At Risk,80,5,597.87,5,-0.149,0.445,3528.83
CUST-01463,Dalton Davis,ericpeters@example.com,2023-04-03,US,1,Loyal Customers,44,5,238.17,36,0.523,0.14,1200.04
CUST-01464,Gregory Ruiz,ehale@example.net,2024-10-31,US,2,At Risk,113,4,151.63,16,-0.129,0.467,666.56
CUST-01465,Michelle Hines,hugheslucas@example.org,2024-12-07,JP,1,Loyal Customers,51,8,606.59,26,0.895,0.199,6215.06
CUST-01466,Stephanie Weiss,icarlson@example.org,2024-09-15,BR,3,Hibernating,350,1,157.71,16,-0.083,0.684,137.4
CUST-01467,Patrick Willis II,katrinawood@example.com,2025-05-13,US,4,New Customers,12,1,319.38,7,0.078,0.276,455.73
CUST-01468,Lisa Walton,brewerdevin@example.org,2023-06-03,SG,3,Hibernating,165,2,168.53,45,-0.081,0.838,369.98
CUST-01469,Jeffrey Morgan,ronaldmitchell@example.com,2026-02-07,US,4,New Customers,10,2,193.74,33,0.149,0.182,489.47
CUST-01470,Amanda Mullen,zwhite@example.net,2025-06-07,BR,4,New Customers,3,1,435.01,43,-0.11,0.169,392.65
CUST-01471,Julie Miller,riosrichard@example.org,2023-12-01,US,1,Loyal Customers,38,11,1666.37,29,0.749,0.083,26976.54
CUST-01472,Kenneth Cruz,psmith@example.net,2024-12-10,US,1,Loyal Customers,15,9,1990.59,26,0.66,0.105,18754.21
CUST-01473,Anthony Coleman,munozleah@example.com,2025-05-14,SG,2,At Risk,121,8,1463.35,42,-0.019,0.358,12098.11
CUST-01474,John Rogers,daniel26@example.net,2024-11-11,ID,3,Hibernating,287,1,127.29,36,-0.279,0.481,149.39
CUST-01475,Angela Smith,james97@example.com,2023-06-10,DE,2,At Risk,89,6,262.88,35,-0.147,0.32,1899.86
CUST-01476,Andrew Parrish,mrichardson@example.net,2024-10-20,US,3,Hibernating,311,1,216.87,2,0.001,0.782,204.36
CUST-01477,George Phillips,danielsguy@example.com,2025-01-02,BR,4,New Customers,12,2,480.08,5,0.417,0.322,1380.67
CUST-01478,Frederick Fields,howardbenjamin@example.net,2024-12-01,JP,2,At Risk,77,5,771.52,37,-0.337,0.59,5710.3
CUST-01479,Bradley Davis,cynthiajordan@example.com,2024-09-13,US,4,New Customers,8,1,419.08,10,0.533,0.181,369.66
CUST-01480,Melissa Sanchez,uwilliams@example.com,2023-05-25,AU,3,Hibernating,156,2,225.26,29,-0.016,0.631,477.63
CUST-01481,William Little,reyestina@example.org,2024-09-01,JP,3,Hibernating,289,3,40.66,12,-0.506,0.671,100.16
CUST-01482,Nicole Henderson,whitejulie@example.net,2026-01-04,SG,2,At Risk,70,4,254.04,28,-0.232,0.365,919.42
CUST-01483,Angela Gaines,leonashley@example.com,2025-11-07,AU,1,Loyal Customers,57,6,1546.59,21,0.806,0.099,10477.8
CUST-01484,Sarah Sanchez,brooksthomas@example.com,2024-05-26,US,3,Hibernating,233,3,214.67,11,-0.212,0.674,542.26
CUST-01485,Paula Hill,jacobsrenee@example.net,2024-06-11,US,3,Hibernating,274,1,160.92,29,-0.755,0.742,205.32
CUST-01486,Jason Smith,rsandoval@example.com,2025-03-14,ID,4,New Customers,18,2,462.0,47,-0.178,0.195,886.23
CUST-01487,Vanessa Flores,jeffreyfletcher@example.org,2023-07-03,BR,4,New Customers,9,1,275.11,10,-0.042,0.359,363.2
CUST-01488,Monica Lynch,omatthews@example.net,2024-08-18,JP,2,At Risk,67,4,679.59,37,0.128,0.458,3326.07
CUST-01489,Karen Grant,matthew57@example.org,2025-03-13,AU,0,Champions,23,15,2648.37,27,1.0,0.0,54784.62
CUST-01490,Kathryn Patel,emilyscott@example.org,2026-01-16,US,1,Loyal Customers,33,10,550.52,6,0.636,0.136,5801.88
CUST-01491,Tracy Welch,christopher85@example.com,2024-06-22,US,3,Hibernating,205,1,87.07,8,-0.234,0.822,73.64
CUST-01492,Jocelyn Mcdonald,colleenjackson@example.com,2025-08-20,US,3,Hibernating,313,2,72.57,4,-0.117,0.743,140.53
CUST-01493,Zachary Johnson,angela73@example.com,2025-07-09,BR,0,Champions,19,17,701.94,32,0.286,0.0,9927.96
CUST-01494,Lawrence Atkinson,fosterjason@example.org,2025-08-29,DE,1,Loyal Customers,29,4,1964.97,27,0.469,0.127,9040.05
CUST-01495,Sean Wang,wpierce@example.org,2025-01-04,AU,1,Loyal Customers,35,9,1952.93,8,0.217,0.313,18137.46
CUST-01496,Diana Townsend,beckgloria@example.net,2025-12-09,DE,4,New Customers,17,1,266.02,3,0.679,0.248,322.16
CUST-01497,Joseph Myers,dsimpson@example.com,2025-02-22,US,2,At Risk,135,3,541.66,31,-0.082,0.433,1389.56
CUST-01498,Shane Ross,patelmatthew@example.com,2026-01-09,US,3,Hibernating,363,3,84.84,45,-0.538,0.726,320.17
CUST-01499,Terry Reyes,amccann@example.org,2025-12-09,DE,3,Hibernating,161,3,164.56,43,-0.236,0.621,575.78
CUST-01500,Danny Lynch,greenejessica@example.org,2024-08-12,UK,3,Hibernating,234,1,114.93,29,-0.216,0.708,95.16
CUST-01501,Carol Garrett,craneandrew@example.net,2026-01-06,BR,3,Hibernating,294,2,86.95,40,-0.777,0.651,148.25
CUST-01502,Jorge Lee,stephensharp@example.org,2023-12-24,US,1,Loyal Customers,50,11,375.33,21,0.397,0.271,4884.15
CUST-01503,Micheal Gonzalez,kellykline@example.org,2025-09-09,UK,4,New Customers,3,2,74.23,20,0.439,0.093,135.55
CUST-01504,David Morrison,laurakaufman@example.net,2025-12-17,US,1,Loyal Customers,33,9,360.61,31,0.622,0.0,3182.4
CUST-01505,Larry Rivera,johnbowen@example.org,2023-04-06,US,2,At Risk,92,6,1027.89,9,0.171,0.412,9128.75
CUST-01506,Melanie Russell,eatkins@example.com,2024-05-03,JP,2,At Risk,106,5,691.27,45,-0.123,0.556,3077.15
CUST-01507,Kimberly Baldwin,gonzalesmaria@example.org,2024-06-24,AU,2,At Risk,139,5,654.47,34,-0.422,0.338,3648.88
CUST-01508,Sandra Hardy,coxjennifer@example.net,2025-11-28,US,4,New Customers,2,1,378.29,37,0.154,0.283,304.74
CUST-01509,Jessica Martinez,melaniechang@example.net,2023-09-16,UK,4,New Customers,10,2,104.36,6,-0.08,0.0,199.56
CUST-01510,Holly Douglas,robinpope@example.org,2024-05-10,AU,4,New Customers,3,2,248.96,31,0.187,0.244,436.37
CUST-01511,Martin Jones,wgoodwin@example.com,2024-09-08,US,1,Loyal Customers,16,10,1582.79,23,0.8,0.083,13376.63
CUST-01512,Jeremy Cobb,ashley90@example.org,2023-11-11,DE,1,Loyal Customers,48,11,582.74,9,0.397,0.212,6377.21
CUST-01513,Allison Beard,jennifer42@example.net,2025-12-05,US,0,Champions,5,15,1154.81,38,0.233,0.019,14237.53
CUST-01514,Micheal Nunez,julianeal@example.org,2025-10-25,UK,3,Hibernating,217,1,282.21,29,-0.252,0.756,419.08
CUST-01515,James Walsh,rosalesbrandy@example.org,2025-09-19,AU,1,Loyal Customers,23,4,1914.76,19,0.373,0.123,7478.67
CUST-01516,Jackson Romero,kwoods@example.com,2025-12-21,US,1,Loyal Customers,19,5,693.03,47,-0.122,0.067,3867.09
CUST-01517,Samuel Edwards,nicholas72@example.net,2025-04-13,US,2,At Risk,87,8,1355.65,5,0.013,0.371,9377.94
CUST-01518,Steven Smith,petersonkyle@example.org,2023-11-15,UK,4,New Customers,11,2,107.33,28,0.315,0.236,244.1
CUST-01519,Richard Mccormick,michaelstevens@example.net,2023-04-14,BR,2,At Risk,80,8,739.66,38,-0.186,0.464,6345.67
CUST-01520,Sarah Logan,judithcox@example.org,2024-12-05,DE,0,Champions,26,17,1393.52,39,0.459,0.033,29175.43
CUST-01521,Tiffany Romero,angela88@example.org,2023-06-21,JP,1,Loyal Customers,56,9,225.54,11,0.653,0.133,2333.55
CUST-01522,Joseph Sanchez,hannahcurtis@example.org,2024-03-15,DE,1,Loyal Customers,60,10,673.04,30,0.353,0.138,9828.58
CUST-01523,Joy Williams,andrea13@example.net,2023-07-03,DE,4,New Customers,15,1,47.15,14,0.479,0.036,51.59
CUST-01524,Brandi Turner,jeremywillis@example.net,2025-04-06,UK,2,At Risk,81,7,659.7,14,0.19,0.423,6835.51
CUST-01525,Joshua Harrington,kristy13@example.com,2023-09-23,US,3,Hibernating,123,2,247.86,21,-0.194,0.816,570.8
CUST-01526,John Garcia,carmenevans@example.org,2025-09-15,UK,4,New Customers,16,2,224.61,36,-0.043,0.143,493.29
CUST-01527,Taylor Cortez,mwaters@example.net,2025-12-07,ID,4,New Customers,11,1,465.38,25,0.228,0.137,429.93
CUST-01528,Joy Smith,fguzman@example.net,2023-12-26,JP,3,Hibernating,258,2,126.84,46,0.134,0.651,323.75
CUST-01529,John Campbell,joseph83@example.com,2024-05-27,JP,3,Hibernating,299,3,282.61,8,-0.439,0.736,1268.99
CUST-01530,Kathryn Garrett,rowlandsonya@example.com,2023-04-06,SG,3,Hibernating,146,1,201.89,28,-0.601,0.688,176.16
CUST-01531,William Ruiz,haroldhodges@example.net,2024-07-12,UK,3,Hibernating,279,3,47.92,39,-0.221,0.693,196.1
CUST-01532,Scott Peterson,jamesrodriguez@example.org,2024-02-21,DE,3,Hibernating,338,2,79.32,37,-0.323,0.678,169.23
CUST-01533,Eric Miranda,tgarcia@example.net,2024-02-16,DE,1,Loyal Customers,40,5,831.1,31,0.121,0.146,4525.57
CUST-01534,Brittney Moore,kfloyd@example.net,2026-01-19,BR,3,Hibernating,300,3,130.83,16,0.139,0.721,453.44
CUST-01535,Tyler Zavala,rchan@example.org,2024-05-08,JP,1,Loyal Customers,52,8,753.31,28,0.556,0.175,7661.53
CUST-01536,Scott Torres,kevinacosta@example.net,2024-07-28,US,0,Champions,30,14,647.04,25,0.383,0.186,12578.16
CUST-01537,Jeffery Long,zsmith@example.org,2024-12-21,BR,2,At Risk,136,5,602.37,29,-0.049,0.581,2919.33
CUST-01538,Robert Proctor,andrew33@example.net,2024-04-27,DE,4,New Customers,7,2,419.42,38,0.117,0.345,923.04
CUST-01539,James Morris,jnguyen@example.net,2024-01-30,UK,4,New Customers,13,1,219.47,12,0.494,0.244,242.77
CUST-01540,Lisa Alexander,daniel32@example.com,2025-04-10,AU,0,Champions,26,10,2769.16,27,0.759,0.03,38494.69
CUST-01541,Leslie Crane,harringtonpeter@example.net,2025-04-21,UK,3,Hibernating,186,3,64.53,7,0.0,0.731,167.51
CUST-01542,William Willis,garciadanielle@example.com,2025-07-09,SG,2,At Risk,140,7,356.62,36,-0.592,0.361,3605.75
CUST-01543,Thomas Rodriguez,nicolejones@example.net,2024-12-28,US,0,Champions,13,8,3840.53,31,0.654,0.075,38224.77
CUST-01544,Shelly Lawrence,annagonzales@example.com,2025-09-01,US,3,Hibernating,167,1,202.71,14,-0.314,0.818,238.14
CUST-01545,Mary Hawkins,hannah21@example.net,2024-07-26,AU,1,Loyal Customers,59,10,1586.7,19,0.012,0.131,13615.07
CUST-01546,Heather Mejia,jackmcdonald@example.com,2024-10-09,BR,1,Loyal Customers,11,5,399.68,9,0.046,0.181,1748.51
CUST-01547,Michael Padilla,cassandra02@example.org,2025-12-18,JP,1,Loyal Customers,21,5,339.29,15,0.476,0.154,1821.24
CUST-01548,James Tucker,deckerbrian@example.net,2024-10-27,BR,2,At Risk,62,6,249.33,6,-0.316,0.552,1417.0
CUST-01549,Jeffrey Johnson,kristy74@example.net,2024-08-26,DE,2,At Risk,100,8,1376.21,13,0.16,0.497,11110.18
CUST-01550,Morgan Cunningham,schmidtlauren@example.org,2025-09-03,UK,4,New Customers,19,1,85.09,24,0.268,0.246,96.9
CUST-01551,Lisa Kaiser,wangryan@example.com,2025-03-19,DE,3,Hibernating,259,1,64.35,9,-0.477,0.788,60.17
CUST-01552,Spencer Stevenson,charles95@example.com,2025-06-23,US,0,Champions,1,16,2802.85,25,1.0,0.136,39479.91
CUST-01553,Nancy Fry,moraleskelly@example.net,2024-11-21,DE,1,Loyal Customers,30,6,595.57,10,0.318,0.149,3528.09
CUST-01554,Danny Simmons,melissa95@example.net,2025-03-07,AU,2,At Risk,71,5,1105.91,31,-0.423,0.496,7308.05
CUST-01555,Christina Underwood,patricia92@example.org,2023-11-12,US,2,At Risk,125,6,1395.17,14,0.013,0.3,10722.78
CUST-01556,Christopher Johnson,chanamber@example.org,2024-08-16,DE,4,New Customers,9,2,78.36,39,0.01,0.177,159.56
CUST-01557,Tanya Barrett,kevincoleman@example.com,2024-03-22,JP,3,Hibernating,364,3,156.59,29,-0.375,0.623,571.91
CUST-01558,Claudia Kelly,natalieblackburn@example.org,2024-10-29,UK,1,Loyal Customers,30,5,1293.13,38,0.597,0.14,6769.8
CUST-01559,Sean Dickerson,omargriffin@example.com,2024-01-29,US,4,New Customers,3,2,108.61,34,0.251,0.14,212.26
CUST-01560,James Olsen,costawilliam@example.net,2025-06-06,ID,2,At Risk,137,8,1433.01,27,0.162,0.582,9411.53
CUST-01561,Peter Martinez,wyang@example.net,2024-07-31,UK,1,Loyal Customers,30,10,1623.61,6,0.379,0.071,15434.51
CUST-01562,Daniel Davis,timothy81@example.com,2023-04-21,UK,2,At Risk,78,5,315.11,2,0.023,0.421,2050.99
CUST-01563,Robert Ross,gomezsonya@example.org,2025-01-29,SG,1,Loyal Customers,46,9,1817.74,26,0.465,0.179,16335.61
CUST-01564,Marissa Perez,santoslisa@example.com,2023-04-20,DE,1,Loyal Customers,23,5,1209.73,44,0.023,0.225,5155.73
CUST-01565,Denise Holland,brandon32@example.net,2023-04-10,UK,4,New Customers,14,2,179.36,14,0.318,0.167,299.45
CUST-01566,Christopher Neal,brownleah@example.net,2026-01-16,US,2,At Risk,65,5,718.67,12,-0.122,0.447,4387.49
CUST-01567,Luke Morrow,hthompson@example.org,2026-01-28,US,3,Hibernating,180,3,25.96,38,-0.733,0.84,116.16
CUST-01568,Shawn Rodriguez,anthonyharris@example.com,2025-11-22,UK,4,New Customers,10,1,425.57,36,0.31,0.235,613.94
CUST-01569,Ryan Howell,loganmartin@example.com,2023-05-19,US,0,Champions,21,8,812.54,28,0.938,0.0,8491.22
CUST-01570,Brianna Russell,ufarmer@example.net,2023-12-15,SG,1,Loyal Customers,58,9,920.62,22,0.618,0.099,9492.57
CUST-01571,Adrian Prince,barnescarl@example.com,2025-03-17,ID,0,Champions,10,19,4927.85,43,0.912,0.0,138290.89
CUST-01572,Dr. Kimberly Taylor,collinsterrance@example.com,2023-10-12,US,1,Loyal Customers,33,5,252.72,2,0.475,0.072,1133.59
CUST-01573,Joshua Krueger,woodskaitlyn@example.net,2024-01-25,US,4,New Customers,14,1,109.99,25,0.408,0.238,150.83
